__family,mean_test_btc,mean_train_btc,fees,turnover,turns,n,std_test,score
"(0.034, 0.013, 100, 120, 0.5)",1.0301775789278125,1.0567121572588216,0.001175672578156,5.235662542306728,10.0,1,,3.6593331775030205
"(0.041, 0.023, 200, 0, 1.0)",1.0116363688301768,1.243118163279299,0.0011819067575129,5.257191680809012,10.0,1,,3.65155030247717
"(0.029, 0.024, 200, 120, 0.7)",1.0153482607972075,1.335206979578647,0.00117473732618,5.226532225450421,18.0,1,,3.6499396361962377
"(0.044, 0.026, 200, 0, 1.0)",1.0035535970516256,1.2014490181671524,0.0011812248399586,5.2514664515579215,10.0,1,,3.6406055979906276
"(0.04, 0.022, 200, 240, 0.7)",1.0011141533117605,1.2316182984807968,0.0011773328786374,5.233354400452222,10.0,1,,3.629114020659234
"(0.036, 0.007, 200, 240, 1.0)",0.9912682189157744,1.191656685004192,0.001170455064174,5.199502065433723,10.0,1,,3.602348796568462
"(0.039, 0.018, 200, 120, 0.5)",1.0022565306027174,1.154689760099801,0.0011640803845172,5.1748308015170545,10.0,1,,3.6010078509767274
"(0.044, 0.023, 200, 120, 0.7)",0.9951180255530212,1.1225246718374753,0.0011650774885838,5.176883205830978,10.0,1,,3.5948945509799266
"(0.014, 0.018, 200, 240, 1.0)",1.017581164790572,1.2348986368957848,0.001150165286675,5.118089495248081,10.0,1,,3.5879757471279374
"(0.037, 0.029, 200, 120, 1.0)",0.9947908756901892,1.4640681490591918,0.0011537216120917,5.126299808397331,10.0,1,,3.569287058276763
"(0.023, 0.028, 100, 240, 0.3)",1.022880935321082,1.3628692623196907,0.0011387263825394,5.053715676336898,10.0,1,,3.561100047106992
"(0.034, 0.01, 100, 120, 0.3)",0.991610492531136,1.284534116166599,0.0011390098775483,5.059849289906827,10.0,1,,3.5328961276070014
"(0.033, 0.026, 200, 0, 1.0)",0.992339988974438,1.059943957806425,0.0011378413817549,5.054898751251767,10.0,1,,3.5311515232185666
"(0.027, 0.005, 300, 240, 1.0)",0.9669212258284156,1.6624319569846808,0.0011628550888163,4.996452641026124,51.0,1,,3.5277346912526615
"(0.049, 0.016, 200, 240, 0.7)",1.064973178012908,1.145271332949994,0.0010366252115107,4.629226430011641,8.0,1,,3.3885497678072176
"(0.015, 0.006, 200, 120, 1.0)",1.0082720291612817,1.6137143643712586,0.0011032260277804,4.738306515288609,9.0,1,,3.3875720607778055
"(0.026, 0.013, 100, 120, 1.0)",1.0051530934006871,1.3650925732464294,0.0010856110966325,4.659492238205642,9.0,1,,3.345063601406876
"(0.046, 0.015, 200, 0, 1.0)",1.0664365448014492,1.1478135856695113,0.0010106979638387,4.514473364649482,8.0,1,,3.3326625291623513
"(0.048, 0.013, 200, 0, 0.7)",1.0664578200734531,1.1502592173919497,0.0010061274491839,4.4941655344363545,8.0,1,,3.3225344598424464
"(0.022, 0.014, 300, 240, 0.3)",0.9780322086984914,1.63776879396847,0.001077428004132,4.618680760788406,9.0,1,,3.2975451610885624
"(0.046, 0.024, 200, 240, 0.7)",1.0541785007647042,1.0821235502480444,0.0009896186041571,4.416694280488116,8.0,1,,3.271536022404605
"(0.046, 0.027, 200, 240, 0.5)",1.0546478116518525,1.078411970496391,0.000980789148223,4.377605747924706,8.0,1,,3.252469896465983
"(0.041, 0.016, 200, 0, 0.7)",1.0044219951170097,1.3228722663294723,0.0009600095984077,4.268503327828262,8.0,1,,3.147713649432733
"(0.036, 0.009, 200, 0, 0.7)",1.0078743824535628,1.2628789069768542,0.000956808791227,4.255427246979714,8.0,1,,3.1446311971521927
"(0.044, 0.028, 200, 0, 0.5)",1.0102728029416272,1.115387380254425,0.000937678949479,4.171198824981787,8.0,1,,3.104934536483042
"(0.047, 0.029, 300, 0, 0.5)",1.000510805930166,1.160152901007871,0.0009410768617518,4.183047790938891,8.0,1,,3.1010936245378593
"(0.022, 0.024, 200, 240, 1.0)",1.0099150509516903,1.4181909345498052,0.0009359386263392,4.1633442247005865,8.0,1,,3.1006512246756444
"(0.048, 0.018, 300, 0, 1.0)",0.9820168819977046,1.1881094880928822,0.0009473231250883,4.204646402100305,8.0,1,,3.093392759922769
"(0.025, 0.006, 200, 120, 1.0)",0.9934214186774872,1.506516804224957,0.0009045928463798,4.018521321085266,65.0,1,,3.0830274863737404
"(0.04, 0.027, 200, 120, 0.3)",1.0191539004605306,1.0982455803794022,0.0009214619653211,4.102078300013844,8.0,1,,3.0792715885021313
"(0.027, 0.025, 300, 240, 0.7)",0.98898377584262,1.4836289534092977,0.000930500849111,4.1257181424689655,8.0,1,,3.0609123462279917
"(0.028, 0.023, 300, 120, 1.0)",1.0038934934269046,1.3936202502956858,0.0009204685752319,4.092576099476101,8.0,1,,3.059261074589723
"(0.025, 0.027, 300, 240, 0.7)",0.9976880637448616,1.1931764892107684,0.0009103083444406,4.045347654876896,8.0,1,,3.029451582838869
"(0.016, 0.023, 100, 240, 0.3)",1.0049186289356196,1.211106005211123,0.0009008603863133,4.005763768944201,8.0,1,,3.0168996530214067
