params,train_final_btc,test_final_btc,turns_test,fees_btc,turnover_btc,score,gen_gap,robust_score
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.01488394842391091, 'flip_band_exit': 0.01246960612571701, 'vol_window': 45, 'vol_adapt_k': 0.005, 'bar_interval_minutes': 15, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 1.0, 'max_position': 0.8, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.02}",1.039033219181837,1.2862967387002509,3312.0,0.25877103562495013,460.0373966665816,1.2862967387002509,-0.24726351951841385,-467.5486419991313
"{'trend_kind': 'roc', 'trend_lookback': 300, 'flip_band_entry': 0.04196158890599631, 'flip_band_exit': 0.005294638289604593, 'vol_window': 60, 'vol_adapt_k': 0.0025, 'bar_interval_minutes': 15, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 0.66, 'max_position': 1.0, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.0}",1.4560199092872124,1.2861904511820426,7106.0,0.0898022482769858,159.6484413813077,1.2861904511820426,0.1698294581051698,-176.36629573701643
"{'trend_kind': 'roc', 'trend_lookback': 200, 'flip_band_entry': 0.0339396527028067, 'flip_band_exit': 0.005190690367153254, 'vol_window': 45, 'vol_adapt_k': 0.0025, 'bar_interval_minutes': 15, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.66, 'max_position': 1.0, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.0}",0.8309605347465051,1.2792844401502355,2860.0,0.11417640665666406,202.98027850073638,1.2792844401502355,-0.44832390540373035,-209.07934687389948
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.039473872498229506, 'flip_band_exit': 0.024125034477845177, 'vol_window': 90, 'vol_adapt_k': 0.0, 'bar_interval_minutes': 15, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.66, 'max_position': 0.6, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",3.041422233027543,1.273151833864023,1056.0,0.10102083278896226,179.59259162482252,1.273151833864023,1.7682703991635198,-181.78037609624366
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.03089891252503802, 'flip_band_exit': 0.025721310659281335, 'vol_window': 60, 'vol_adapt_k': 0.0025, 'bar_interval_minutes': 15, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 0.5, 'max_position': 0.6, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",2.7953453867895455,1.2722177528898075,815.0,0.14864559108024142,264.2588285870949,1.2722177528898075,1.523127633899738,-265.8544966882305
"{'trend_kind': 'roc', 'trend_lookback': 300, 'flip_band_entry': 0.021292778240743784, 'flip_band_exit': 0.006134168931517015, 'vol_window': 45, 'vol_adapt_k': 0.005, 'bar_interval_minutes': 15, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.5, 'max_position': 1.0, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.0}",1.3127979467462534,1.269755141341608,5907.0,0.16461584469054913,292.6503905609745,1.269755141341608,0.043042805404645446,-306.4924320909056
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.049345042022657104, 'flip_band_exit': 0.008029918328935046, 'vol_window': 90, 'vol_adapt_k': 0.0075, 'bar_interval_minutes': 15, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 1.0, 'max_position': 0.8, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.0}",1.1124994421657664,1.2596501778290317,1006.0,0.045431650900692865,80.7673793790091,1.2596501778290317,-0.1471507356632653,-82.11359250298145
"{'trend_kind': 'roc', 'trend_lookback': 160, 'flip_band_entry': 0.020035755561996098, 'flip_band_exit': 0.010945628037751329, 'vol_window': 60, 'vol_adapt_k': 0.0, 'bar_interval_minutes': 15, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 0.5, 'max_position': 0.8, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",1.9232220992696996,1.2592247736795212,3777.0,0.23111788767751718,410.87624476003066,1.2592247736795212,0.6639973255901783,-419.75415482566274
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.04031183384587257, 'flip_band_exit': 0.019728940964044712, 'vol_window': 90, 'vol_adapt_k': 0.0, 'bar_interval_minutes': 15, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 1.0, 'max_position': 0.6, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.01}",1.2004968977977835,1.2545967191249932,580.0,0.06866586212751292,122.072643782245,1.2545967191249932,-0.054099821327209696,-122.40537878737503
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.03870881305120985, 'flip_band_exit': 0.0125418556602683, 'vol_window': 45, 'vol_adapt_k': 0.0, 'bar_interval_minutes': 15, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.5, 'max_position': 0.8, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.0}",0.9896706862250079,1.2515340814464617,1283.0,0.07482652637186901,133.02493577221068,1.2515340814464617,-0.26186339522145385,-135.13055474350796
