params,train_final_btc,test_final_btc,turns_test,fees_btc,turnover_btc,score,gen_gap,robust_score
"{'trend_kind': 'sma', 'trend_lookback': 240, 'flip_band_entry': 0.03839185935625418, 'flip_band_exit': 0.026982881795506033, 'vol_window': 90, 'vol_adapt_k': 0.0075, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 0.33, 'max_position': 0.6, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.0}",0.9880657411670896,1.0,2027.0,0.0,0.0,1.0,-0.011934258832910438,-4.0675
"{'trend_kind': 'roc', 'trend_lookback': 160, 'flip_band_entry': 0.039503745580707676, 'flip_band_exit': 0.028457541000842253, 'vol_window': 90, 'vol_adapt_k': 0.005, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 240, 'step_allocation': 0.33, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.02}",1.0006040754586134,1.0,1242.0,0.0,0.0,1.0,0.0006040754586134067,-2.1052114264105146
"{'trend_kind': 'sma', 'trend_lookback': 120, 'flip_band_entry': 0.020861788772039588, 'flip_band_exit': 0.025663584049401982, 'vol_window': 90, 'vol_adapt_k': 0.0, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.5, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.0}",1.0165846036024613,1.0,4971.0,0.0,0.0,1.0,0.01658460360246128,-11.433304611260862
"{'trend_kind': 'sma', 'trend_lookback': 240, 'flip_band_entry': 0.015831448515363732, 'flip_band_exit': 0.021469397883419172, 'vol_window': 90, 'vol_adapt_k': 0.005, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.5, 'max_position': 0.6, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.0}",1.0140106741688983,1.0,1006.0,0.0,0.0,1.0,0.01401067416889834,-1.5199037359591145
"{'trend_kind': 'sma', 'trend_lookback': 200, 'flip_band_entry': 0.013646892492810312, 'flip_band_exit': 0.018535136491623944, 'vol_window': 90, 'vol_adapt_k': 0.0075, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 1.0, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.0}",1.0394455461043695,1.0,147.0,0.0,0.0,1.0,0.039445546104369456,0.6186940588634707
"{'trend_kind': 'sma', 'trend_lookback': 300, 'flip_band_entry': 0.049335433109225814, 'flip_band_exit': 0.029801234776453096, 'vol_window': 45, 'vol_adapt_k': 0.0, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.33, 'max_position': 0.6, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.02}",1.0062129601697267,1.0,224.0,0.0,0.0,1.0,0.006212960169726722,0.43782546394059557
"{'trend_kind': 'roc', 'trend_lookback': 160, 'flip_band_entry': 0.029499549808799874, 'flip_band_exit': 0.022020513448780043, 'vol_window': 90, 'vol_adapt_k': 0.0, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 1.0, 'max_position': 0.6, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.01}",1.0467029268031478,1.0,1006.0,0.0,0.0,1.0,0.046702926803147804,-1.531346024381102
"{'trend_kind': 'sma', 'trend_lookback': 240, 'flip_band_entry': 0.015561011272950512, 'flip_band_exit': 0.017636594056112058, 'vol_window': 45, 'vol_adapt_k': 0.0025, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.66, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.01}",1.0253212850618918,1.0,345.0,0.0,0.0,1.0,0.025321285061891796,0.12863755022833784
"{'trend_kind': 'sma', 'trend_lookback': 120, 'flip_band_entry': 0.023633918967712927, 'flip_band_exit': 0.01539528886147552, 'vol_window': 60, 'vol_adapt_k': 0.0075, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.33, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.01}",1.0034785000561033,1.0,1650.0,0.0,0.0,1.0,0.003478500056103284,-3.126217475019636
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.04904201825867892, 'flip_band_exit': 0.011109050859119672, 'vol_window': 60, 'vol_adapt_k': 0.0025, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 1.0, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.02}",1.0004274045936106,1.0,5068.0,0.0,0.0,1.0,0.0004274045936105697,-11.670149591607764
"{'trend_kind': 'roc', 'trend_lookback': 200, 'flip_band_entry': 0.03507916595641622, 'flip_band_exit': 0.01081877498658542, 'vol_window': 90, 'vol_adapt_k': 0.0075, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 1.0, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.0}",1.0219676322354592,1.0,1242.0,0.0,0.0,1.0,0.021967632235459167,-2.112688671282411
"{'trend_kind': 'roc', 'trend_lookback': 120, 'flip_band_entry': 0.03499297139095827, 'flip_band_exit': 0.02816811874910686, 'vol_window': 45, 'vol_adapt_k': 0.005, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.33, 'max_position': 0.6, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 90, 'gate_roc_threshold': 0.02}",1.0006852713082646,1.0,224.0,0.0,0.0,1.0,0.0006852713082645678,0.43976015504210736
